label,tweet,clean_text
fear,anjg kaget gue..,anjg kaget gue
fear,"dua hari yang lalu gue dibeliin kopi, nah gue kan gaberani minum soalnya masih pagi takut asam lambung gue kambuh soalnya mau ada kegiatan kan. terus baru sempet minum kopinya barusan dan anjirr perasaan gue ga enak soalnya udah ngerasa agak dredeg dikit",hari lalu gue dibeliin kopi nah gue kan gaberani minum soalnya pagi takut asam lambung gue kambuh soalnya mau kegiatan kan terus baru sempet minum kopinya barusan anjirr perasaan gue tidak enak soalnya ngerasa dredeg dikit
fear,proyek dibalik kepanikan..atau panik dibalik keproyekan,proyek dibalik kepanikan panik dibalik keproyekan
fear,ngeri editannya,ngeri editannya
fear,jangan panik jangan panik,jangan panik jangan panik
fear,serius? takut salah info,serius takut salah info
fear,iya kann aku aja sampai kaget katanya mereka juga udh pada tau klo mirip,iya kann aku kaget katanya tau kalau mirip
fear,siap huaa takut loh aku,siap huaa takut aku
fear,"aah i baru baca data. dah terbiasa tengok kes tinggi je, jadi takut",aah i baru baca data dah terbiasa tengok kes tinggi je jadi takut
fear,"dikepung, dikejar2, ditangkapi, ditakut-takut i.",dikepung dikejar ditangkapi ditakut takut i
fear,takut..,takut
fear,kenapa pas gue kirim pas banget dibaca dari bawah anjengg malu bgt untung ga dikasih liat nama pengirim nya siapa,pas gue kirim pas dibaca bawah anjengg malu untung tidak dikasih liat nama pengirim nya siapa
fear,pengen blink selca day tp malu.,pengen blink selca day malu
fear,"bener kaya, mau tinggal sama salah satu orang tua pasti sering makan hati. tapi kalo tinggal sendiri takut gabisa ngurus rumah apalagi diri sendiri. so one thing we have to do is survive",kaya mau tinggal sama salah satu orang tua sering makan hati kalo tinggal sendiri takut gabisa ngurus rumah diri sendiri so one thing we have to do is survive
fear,"mau balik kampus nemuin kajur badan malah lemes gaenak badan jadi takut mau ke kampus lagi, moga aja ga kenapa"" aku",mau balik kampus nemuin kajur badan malah lemes gaenak badan jadi takut mau kampus moga tidak aku
fear,kaget akun gua ke log out sndri,kaget akun gua log out sndri
fear,ngeri amat wkwk,ngeri
fear,ihh kaget tiba2 ada comback lagii ihh ya ampun sampe hiatus,ihh kaget tiba comback lagii ihh ampun sampe hiatus
fear,weh baru balik ngerjain tugas kaget banget kok rame??,weh baru balik ngerjain tugas kaget rame
fear,baim wong kaget menemukan banyak ular di rumahnya,baim wong kaget menemukan banyak ular rumahnya
fear,klo gugup tuh rasa nya kya udh mau mati gra2 ga bisa nafas,kalau gugup tuh rasa nya kya mau mati gra tidak nafas
fear,md nya juga tolong jangan lupa dibacain takut meriang membutuh kan kasih sayang,md nya jangan lupa dibacain takut meriang membutuh kan kasih sayang
fear,emang ya kalo udah ragu mending gak usah sekalian,emang kalo ragu mending tidak usah sekalian
fear,ngeri ni..,ngeri ni
fear,"jpn, sgp takut gilaa",jpn sgp takut gilaa
fear,w jd takut pke jnt,w jadi takut pke jnt
fear,ngeri,ngeri
fear,"dan si mbak nya auto malu pake minta maaf, padahal netizen indo ketawa2 doang karna mbak nya lucu dikira quote estetik",si mbak nya auto malu pake minta maaf padahal netizen indo ketawa doang karna mbak nya lucu dikira quote estetik
fear,takut banget ada star syndrome,takut star syndrome
fear,"ga bolehh, soalnya udah makan mie kemarin' takut lambung aku kambuh lagi kalo keseringan wkwk",tidak bolehh soalnya makan mie kemarin takut lambung aku kambuh kalo keseringan
fear,takut gabisa beli sedikit gituu,takut gabisa beli sedikit gituu
fear,takut tambah dewasa,takut tambah dewasa
fear,malu dan males,malu males
fear,aku malu sst yang udah liat congrats kalian pernah memandang wajah istri kak andrew,aku malu sst liat congrats kalian pernah memandang wajah istri kak andrew
fear,"mo bilang kicep, takut..gitu aja kok malu saadd kasad..",mo bilang kicep takut malu saadd kasad
fear,"katanya sekolahku gak bakal online, tapi at least semuanya di swab dong, ngeri.",katanya sekolahku tidak bakal online at least semuanya swab ngeri
fear,"ga ada waktu, apa takut ada mata2 ww",tidak waktu apa takut mata ww
fear,oo pahamm agak kaget y bund..,oo pahamm kaget y bund
fear,takut bgt jujur kalo yangti udh turun tangan,takut jujur kalo yangti turun tangan
fear,jangan lupa minum ya abis makan. takut keselek,jangan lupa minum abis makan takut keselek
fear,takut banged loch(abaikan muka),takut banged loch abaikan muka
fear,gamau tegang belum disuruh ayank gak usah di zoom ! gaboleh ayank,gamau tegang belum disuruh ayank tidak usah zoom gaboleh ayank
fear,"gue ga tweet begituan di sini, malu dan pasti dikecam. skrg kan serem, apa apa dispill. tweet kayak pgn have sex sama anime langsung pqrt atau diss lalu dijadiin bahan teh",gue tidak tweet begituan sini malu dikecam skrg kan serem apa apa dispill tweet kayak pgn have sex sama anime langsung pqrt diss lalu dijadiin bahan teh
fear,gua ngeri ke lock,gua ngeri lock
fear,hamdallah panik bgt hari ini banyak lagi yaa,hamdallah panik hari banyak
fear,ngeri tp berusaha menenangkan diri,ngeri berusaha menenangkan diri
fear,"banyak yang bertanya, memangnya apa yang perlu saya cemaskan? semuanya terlihat sempurna dan saya memiliki segalanya. tanpa mereka tahu, bahkan saya cemas untuk sekedar tetap hidup lima menit setalah ini.",banyak bertanya memangnya apa perlu cemaskan semuanya terlihat sempurna memiliki segalanya tahu bahkan cemas sekedar tetap hidup lima menit setalah
fear,sengaja dibiarkan soalnya takut melanggar ham,sengaja dibiarkan soalnya takut melanggar ham
fear,jdndhdjh jujur yaa ak suka covernya tp takut bgt bacanya makanya ga beli,jdndhdjh jujur ak suka covernya takut bacanya makanya tidak beli
fear,"punya pasangan kene diajak gaduh dulu baru rajin sangat, kaget lihat semua udah dibuat kemas aja sama dia hihi",punya pasangan kene diajak gaduh dulu baru rajin sangat kaget lihat semua dibuat kemas sama hihi
fear,"deg deg an, gabisa mikir, kalo udh gugup tingkat tinggi biasanya tremor",deg deg an gabisa mikir kalo gugup tingkat tinggi biasanya tremor
fear,"nggih mas, aku bingung aja, takut salah beli obat",nggih mas aku bingung takut salah beli obat
fear,"hujan tak kunjung reda, setiap hari hujan mulai menemani nih,.. jadi males keluar rumah,,untungnya wifi rumah pakai indihome jadi g takut internet lemot",hujan tak kunjung reda hari hujan mulai menemani jadi males keluar rumah untungnya wifi rumah pakai indihome jadi g takut internet lemot
fear,takut,takut
fear,gabakalan ada habisnya ga sih.. takut ricuh jd keknya gak ada nder,gabakalan habisnya tidak takut ricuh jadi keknya tidak nder
fear,"makji aku pengen mam mie ayam, udh bm 2 minggu lalu boleh gk makji? takut ileran ini cacingnya",makji aku pengen mam mie ayam bm minggu lalu tidak makji takut ileran cacingnya
fear,"malu tp gw gak diapain2 mer wkwk udah dibalikin gitu aja, dia tes detak jantung doang kali ya. gw beneran deg2an soalnya tapi ya tetep gak ada yg berubah, cuma emang tau sih kalo dipretelin, tettep takut",malu gw tidak diapain mer dibalikin tes detak jantung doang kali gw deg an soalnya tetep tidak berubah cuma emang tau kalo dipretelin tettep takut
fear,dari kemaren aku demam + tenggorokan nya sakit.. ya allah takut,kemaren aku demam tenggorokan nya sakit allah takut
fear,"siapa yg salah disni bang , ngeri aq liatnya bah",siapa salah disni bang ngeri aq liatnya bah
fear,"berharap ada yang cancel nendo bokuto dan akaashi yg di kyou biar bs co lgsg di web kyou aja mau ambil opslot tp takut krn harga nya ga murah dan rilisnya msh lama, nunggu sampe ina lbh lama lg tp takut jg sih klo ga dapet lg krn pasti war lg wkwk :"")",berharap cancel nendo bokuto akaashi kyou biar bs co lgsg web kyou mau ambil opslot takut krn harga nya tidak murah rilisnya msh lama nunggu sampe ina lbh lama lg takut jg kalau tidak dapet lg krn war lg
fear,"pas sange, pingin ngelakuin itu sama seseorang tapi takut..",pas sange pingin ngelakuin sama seseorang takut
fear,"kek apa ya, gue kalo beli paketan kalo mau keluar jauh/keluar kota aja sksk gue jarang keluar jadi takut sia2:"")",kek apa gue kalo beli paketan kalo mau keluar jauh keluar kota sksk gue jarang keluar jadi takut sia
fear,"mau ikut komen, takut tambah dewasa",mau ikut komen takut tambah dewasa
fear,layout mu keramat aku jadi takut ajakin barengan,layout mu keramat aku jadi takut ajakin barengan
fear,sebenernya takut ajg make ava muka sendiri,sebenernya takut ajg make ava muka sendiri
fear,"lawan bocil aja takut, apalagi melawan restu orang tua",lawan bocil takut melawan restu orang tua
fear,panik banget tadi twitter gua ga bisa di buka,panik tadi twitter gua tidak buka
fear,aduhh butuh roll film yg ready stock fdi sini:( takut gak sampe ntar sebelum hari sabtu huee,aduhh butuh roll film ready stock fdi sini takut tidak sampe ntar hari sabtu huee
fear,"mon maap tapi sy ngerekam nya ga niat malu bah, jelek bgt wajah sy :'",mon maap ngerekam nya tidak niat malu bah jelek wajah
fear,"sebelum situng diralat. sedih, tegang..",situng diralat sedih tegang
fear,mbok 15mbps ngeri ngono,mbok mbps ngeri ngono
fear,"hufftt bismillah, bismillah, mugi kumanan dina niki periksane pun panik mik, pun panik katah sholawat mawon.",hufftt bismillah bismillah mugi kumanan dina niki periksane panik mik panik katah sholawat mawon
fear,gua klo udh pd ngomongin skripsyid takut bgt dh sumpah,gua kalau pd ngomongin skripsyid takut dh sumpah
fear,jadi takut pacaran,jadi takut pacaran
fear,panik banget tadi ditanya tanyain guru bk,panik tadi ditanya tanyain guru bk
fear,tiap kali intuisiku benar itu antara bikin lega atau ngeri sih,tiap kali intuisiku benar bikin lega ngeri
fear,seronok plus takut ada jugak. nk tengok sejauh mana kebolehan diri. bismillah..,seronok plus takut jugak nk tengok sejauh mana kebolehan diri bismillah
fear,"ngezoom banget gambarnya, kaget",ngezoom gambarnya kaget
fear,dirumahku yg kena umicron udah 40an takut..,dirumahku kena umicron an takut
fear,tapi gue takut awkard,gue takut awkard
fear,kaget ke logout sendiri,kaget logout sendiri
fear,hahaa sama. gue di unfoll 10 org hari ini . kaget banget,hahaa sama gue unfoll org hari kaget
fear,"kyu, kata gue ajakin yg lain juga deh, kalo pada gamau teror aja pake chucky",kyu kata gue ajakin kalo gamau teror pake chucky
fear,"tbl tbl takut banget loh yang sering tiktokan pasti pernah dengar frasa yang diciptakan ini. sejak viral, tbl digunakan oleh perusahaan besar untuk promosi. penciptanya pun kecewa karena tidak minta izin emangnya frasa bisa dilindungi? [a thread]",tbl tbl takut sering tiktokan pernah dengar frasa diciptakan sejak viral tbl digunakan perusahaan besar promosi penciptanya kecewa tidak minta izin emangnya frasa dilindungi a thread
fear,takut tuhan kalo gue,takut tuhan kalo gue
fear,eh anjir woozi takut bgt gue takutt,anjir woozi takut gue takutt
fear,takut banget ditolak ama doi,takut ditolak ama doi
fear,"takut banget dimana mana iklan cincin lamaran, cetak undangan, wo lewat mulu.",takut mana iklan cincin lamaran cetak undangan wo lewat mulu
fear,"gue dulu takut trus kata temen gue tinggal plek ntar dia cuman nempel ke pupil kok. kecuali tangan lo gatel pengen kucek2 mata ya jangaan. nyopotinnya ga perih samsek, kaya lg nyubit gitu caranya",gue dulu takut trus kata temen gue tinggal plek ntar cuman nempel pupil tangan lo gatel pengen kucek mata jangaan nyopotinnya tidak perih samsek kaya lg nyubit caranya
fear,kalo udah deket hari ultah bawaannya makin panik makin ovt,kalo deket hari ultah bawaannya makin panik makin ovt
fear,ohh gitu.. kaget bentukannya kayak preinst,ohh kaget bentukannya kayak preinst
fear,kaget kirain kelirik taunya bukan as lihat akunnya,kaget kirain kelirik taunya bukan as lihat akunnya
fear,takut &gt; ngantuk ?,takut gt ngantuk
fear,mau check out takut tidak kretek tulang punggung. dilema jadi muda mudi jompo wkwk,mau check out takut tidak kretek tulang punggung dilema jadi muda mudi jompo
fear,aku takut,aku takut
fear,jd malu trims,jadi malu trims
fear,"bener lily. malu banget dah.. minim literasi. kirain tuh paling muda, ternyata muda dari kakak. terus kirain tuh ada n-nya, taunya dia nulis kurang huruf n, bukan ada n-nya. malu banget.",lily malu dah minim literasi kirain tuh paling muda ternyata muda kakak terus kirain tuh n nya taunya nulis kurang huruf n bukan n nya malu
fear,"jeje galak banget, gua takut",jeje galak gua takut
fear,masih kaget.. dijilat??,kaget dijilat
fear,takut banget bocil tetangga lagi sakit yg tadinya mau menghirup udara mendung akhirnya tutup pintu lagi,takut bocil tetangga sakit tadinya mau menghirup udara mendung akhirnya tutup pintu
fear,"cayy jangan lupaa makan siang yaa, jangan malu-malu untuk jbjb!",cayy jangan lupaa makan siang jangan malu malu jbjb
fear,kaget liatnya,kaget liatnya
fear,"kemarin ngeluh, kalau masih ada alm. bapak, pasti doi yg antar jemput kerja. eh td malam langsung mimpi diantar sama doi pergi kerja. ini bapak ku masih ada atau tidak sih? agak takut",kemarin ngeluh kalau alm bapak doi antar jemput kerja td malam langsung mimpi diantar sama doi pergi kerja bapak ku tidak takut
fear,bismillah desiliun tp takut berat nanti hisabnya hh,bismillah desiliun takut berat hisabnya hh
fear,kaget anjir mini,kaget anjir mini
fear,kating takut adek tingkat aku doang keknya. ini matkul wajib padahal bukan mkp :),kating takut adek tingkat aku doang keknya matkul wajib padahal bukan mkp
fear,jarang bocor benda tajam takut nak dekat,jarang bocor benda tajam takut nak dekat
fear,aduh gua kalo ujan gini panik takut bocor lg,aduh gua kalo ujan panik takut bocor lg
fear,"tau kan rasanya, mau lanjut gabisa melek takut nabrak",tau kan rasanya mau lanjut gabisa melek takut nabrak
fear,anjrit kaget ada renjun,anjrit kaget renjun
fear,"alhamdulillah aku di jauhkan dari cowok itu, tapi rasa takut dan traumanya masih membekas sampai sekarang sulit di hilangkan.. ketambahan lagi, dulu waktu kelas 3, temen cowok2 pada suka kan gangguin cewek2, nah si cowok2 itu pada megang dada si cewek kalo nggagguin.",alhamdulillah aku jauhkan cowok rasa takut traumanya membekas sekarang sulit hilangkan ketambahan dulu waktu kelas temen cowok suka kan gangguin cewek nah si cowok megang dada si cewek kalo nggagguin
fear,"selalu merasa gaenakan padahal sebenarnya udh gakuat.. merasa takut kalau orang lain tu engga puas dengan hasil kerja kita,, kenapa sii mikirin perasaan orang mulu heh",selalu merasa gaenakan padahal sebenarnya gakuat merasa takut kalau orang tu engga puas hasil kerja sii mikirin perasaan orang mulu heh
fear,"pengen cuddle, tapi malu aku karna takut klo tidur ngorok",pengen cuddle malu aku karna takut kalau tidur ngorok
fear,sumpah takut banget,sumpah takut
fear,"takut, ku demam sm batuk",takut ku demam sama batuk
fear,kaget liat reply.. fans sultan smua keknya,kaget liat reply fans sultan smua keknya
fear,moots gue pada ghaib yah takut deh,moots gue ghaib yah takut
fear,beuhh kaget,beuhh kaget
fear,: harap-harap cemas..,harap harap cemas
fear,terkadang kita selalu memaafkan seseorang hanya karena takut kehilangan.,terkadang selalu memaafkan seseorang takut kehilangan
fear,"jumlahnya yg takut banyak bener, udah kayak nanganin teror aja.",jumlahnya takut banyak kayak nanganin teror
fear,"bajunya yang ini, ditengah lagu minjem gitar dari gitarisnya terus dia yang main.. takut banget",bajunya ditengah lagu minjem gitar gitarisnya terus main takut
fear,malu akuu. ga lagi deh komen2 di postingan yg war,malu akuu tidak komen postingan war
fear,ngeri lah kalau begitu caranya,ngeri kalau caranya
fear,agak takut tapi gapapa.,takut gapapa
fear,kak wkwkkw aku juga bingung takut akun sopi di report atau gmn2 huhu,kak wkwkkw aku bingung takut akun sopi report gmn huhu
fear,"aku infp dan di aku relate. kalau ada hal yg ga terorganisir tuh emang panik sendiri, pikiran jadi ga tenang :')",aku infp aku relate kalau tidak terorganisir tuh emang panik sendiri pikiran jadi tidak tenang
fear,"ngeri x pon, aji mumpung.",ngeri x pon aji mumpung
fear,"umm, aku gapapa. aku takut oversharing .. tapi makasih udah nawarin",umm aku gapapa aku takut oversharing makasih nawarin
fear,"contact kita bisa dinamain siapa aja, ngeri juga",contact dinamain siapa ngeri
fear,ah takut,ah takut
fear,"gue lagi nangisin cowo fiksi, tiba-tiba abang gue dateng ""dah sholat belum lu?"" gue antara takut di marahin karna belum sholat dan malu karna nangis buat mata gue sembab",gue nangisin cowo fiksi tiba tiba abang gue dateng dah sholat belum lu gue takut marahin karna belum sholat malu karna nangis buat mata gue sembab
fear,khawatir,khawatir
fear,"anjir anjir anjir sumpah ma, pak, hamba takut banget kalo disuruh nungguin adek sendirian. takut dia bangun terus cekek hamba",anjir anjir anjir sumpah ma pak hamba takut kalo disuruh nungguin adek sendirian takut bangun terus cekek hamba
fear,takut:(,takut
fear,hah kenapa suer kok pada kaget gtu,hah suer kaget
fear,"anjay ini 2p kegedean ternyata gampang lepas pula, takut kececer jadinya",anjay p kegedean ternyata gampang lepas takut kececer jadinya
fear,"malu bgt sendirian, kesannya kek semua orang ngeliatin sambil kasihan gitu aku kesini sendiri. plis lah rangorang kalian selain jaga jarak juga jaga pandangan dan omongan ya, pdku semakin drop",malu sendirian kesannya kek semua orang ngeliatin kasihan aku kesini sendiri plis rangorang kalian jaga jarak jaga pandangan omongan pdku semakin drop
fear,"( kaget saat punggungnya dipukul. dia sendiri juga baru sadar langsung sebut nama. ) ..kayaknya berani deh, jun. nggak tahu, kayak .. bisa aja.",kaget punggungnya dipukul sendiri baru sadar langsung sebut nama kayaknya berani jun tidak tahu kayak
fear,malu nya masih terasa,malu nya terasa
fear,ngeri bgt udah jelas2 positive masih nongkrong bukannya isoman,ngeri jelas positive nongkrong bukannya isoman
fear,kaget.. masuk topik,kaget masuk topik
fear,aku takut nak baca thread ni. aku yg belum pregnant pun dah takut,aku takut nak baca thread ni aku belum pregnant dah takut
fear,"sumpah ya gue sampe takut tiap papasan sama ayam, pasti ngelambat. soalnya doi tuh bukannya minggir yang lebih deket tapi malah nyebrang",sumpah gue sampe takut tiap papasan sama ayam ngelambat soalnya doi tuh bukannya minggir lebih deket malah nyebrang
fear,"di ig cuma sesekali doang bikin story, itu pun random isinya, cuma biar keliatan masih hidup aja, takut dikira dah mati",ig cuma sesekali doang bikin story random isinya cuma biar keliatan hidup takut dikira dah mati
fear,malu minta beliin paket zenius,malu minta beliin paket zenius
fear,"kalo saya ceritain semua ini ke kamu, saya takut kamu tinggalin lagi. saya gasuka sendiri",kalo ceritain semua kamu takut kamu tinggalin gasuka sendiri
fear,ermm.. mcm berat je ilmu ni. takut tak tercapai sbb takde ilmu persilatan,ermm mcm berat je ilmu ni takut tak tercapai sbb takde ilmu persilatan
fear,"michi naksir doi temennya, takut ada keributan",michi naksir doi temennya takut keributan
fear,"eh ada lagi deng hehe, bikin kaget aja",deng bikin kaget
fear,beneerr udh ngga ngerti malu pulak,beneerr ngga ngerti malu pulak
fear,"jgn apa2 kebanyakan diumbar2 melulu , kalo gajadi malu gile .",jgn apa kebanyakan diumbar melulu kalo gajadi malu gile
fear,udah aktivasi tapi takut ga valid,aktivasi takut tidak valid
fear,malu banget makxskxj mau pcran sama hyomin anjay,malu makxskxj mau pcran sama hyomin anjay
fear,walau dah 35 tahun tetap takut mak marah tak kemas rumah,dah tahun tetap takut mak marah tak kemas rumah
fear,takut gua dicium macan pendekar biru!,takut gua dicium macan pendekar biru
fear,mau positip takut cewenya jealous kah?? masalahnya gw bukan jennie,mau positip takut cewenya jealous masalahnya gw bukan jennie
fear,"iya swndirian banget, soalnya ada beberapa anak yang positif kopit jumat kemarin. asli panik dan takut",iya swndirian soalnya beberapa anak positif kopit jumat kemarin asli panik takut
fear,enggatau tp takut,enggatau takut
fear,"pengem nonton kukira kau rumahh tp takut kena mental,,",pengem nonton kukira kau rumahh takut kena mental
fear,"hanya karena pernah terluka, tak berati kamu harus takut mencinta. ada seseorang yg tepat untukmu di luar sana.",pernah terluka tak berati kamu takut mencinta seseorang tepat untukmu luar sana
fear,"anehnya lagi ada anggota, kaget kok bengkak anggaranya",anehnya anggota kaget bengkak anggaranya
fear,sekalinya muncul ngegebraknya bikin kaget ya mas topo,sekalinya muncul ngegebraknya bikin kaget mas topo
fear,"sebagai penderita agoraphobia, anna gabisa keluar rumah guys, dia bakalan panik dan takut kalo terjebak di suatu ruangan atau bahkan situasi yang ngga familiar gitu. jadi susah ya ges si anna gaboleh keluar rumah dah intinya.",penderita agoraphobia anna gabisa keluar rumah guys bakalan panik takut kalo terjebak suatu ruangan bahkan situasi ngga familiar jadi susah ges si anna gaboleh keluar rumah dah intinya
fear,ngeri ah segitunya caper sampe jelekin orang lain biar dipandang oke,ngeri ah segitunya caper sampe jelek in orang biar dipandang oke
fear,takut ujan,takut ujan
fear,"shade cushion make over lebih cocok yang mana ya? kalo warm ivory keterangan ga? aku baru pertama kali mau beli bingung milih shade, takut salah",shade cushion make over lebih cocok mana kalo warm ivory keterangan tidak aku baru pertama kali mau beli bingung milih shade takut salah
fear,menetapkan nonton movie terbaru spider-man venom nunggu nanti setelah blu-ray/legal streamnya keluar aja. kapan ya bisa bebas ke bioskop lagi tanpa rasa takut.. gak masalah juga nonton setelah hype redah walau mau gak mau spoiler bertebaran.,menetapkan nonton movie terbaru spider man venom nunggu blu ray legal streamnya keluar kapan bebas bioskop rasa takut tidak masalah nonton hype redah mau tidak mau spoiler bertebaran
fear,ak ya pengen coba kenain air tetap sj takut,ak pengen coba kenain air tetap sj takut
fear,ngeri dia keseleo aja di korea kan gada tukang urut,ngeri keseleo korea kan gada tukang urut
fear,"takut, pc gue tetep di kolbuk",takut pc gue tetep kolbuk
fear,ngeri ngeri,ngeri ngeri
fear,ini ada yg nungguin ga si? aku lagi sakit trs tbtb kepikiran takut gabisa nyelesein apa yg udh aku mulai jd bakal maksain update dikit dikit ya,nungguin tidak si aku sakit trs tbtb kepikiran takut gabisa nyelesein apa aku mulai jadi bakal maksain update dikit dikit
fear,takut gw mappa garap csm scene muntah di sensor apa kg,takut gw mappa garap csm scene muntah sensor apa kg
fear,2 atau 3 orang aja ya :d but! kalo flop mora hapus soalnya malu,orang d but kalo flop mora hapus soalnya malu
fear,"takut gue, mau hidup tenang",takut gue mau hidup tenang
fear,gue malu banget salah tag jenonyaaaaaaaaa.,gue malu salah tag jenonyaa
fear,"trs fakta lainnya adalah kakel gw rumahnya searah sama rumah gw. pernah pulsek dia lewat jalanan rumah gw anjrit. gw di belakangnya kaget. ""lah.. kok dia belok kesini""",trs fakta lainnya kakel gw rumahnya searah sama rumah gw pernah pulsek lewat jalanan rumah gw anjrit gw belakangnya kaget belok kesini
fear,gue jadi takut kalo liat akun besideperth,gue jadi takut kalo liat akun besideperth
fear,"heh salah upload, malu",heh salah upload malu
fear,"kiri, kalo kanan soalnya banyak bergerak takut kepentok",kiri kalo kanan soalnya banyak bergerak takut kepentok
fear,"iyaa.. takut banget soalnya fc rpku pake thailand juga:""",iyaa takut soalnya fc rpku pake thailand
fear,lu nggak malu? atau mungkin kalian emang nggak tau malu?,lu tidak malu mungkin kalian emang tidak tau malu
fear,yang paling nyeremin pas ada razia dadakan pas gue lagi bawa bedak tbs yang tentu saja tidak murah udah panik kalo bakal kesita (dan kalo misal iya ga sudi sih kalo ga dibalikin) untungnya ga ketauan,paling nyeremin pas razia dadakan pas gue bawa bedak tbs tidak murah panik kalo bakal kesita kalo misal iya tidak sudi kalo tidak dibalikin untungnya tidak ketauan
fear,soonyoung aku takut sama jihoon hiks.,soonyoung aku takut sama jihoon hiks
fear,ngeri bgt semoga ga kenapa napa,ngeri semoga tidak napa
fear,kok om sih. *gugup*,om gugup
fear,ttp kaget walaupun gak nonton,tetap kaget walaupun tidak nonton
fear,"tar paket gue yang rembes hujan kemarin dateng, dan gue diminta unboxing depan kurir trus bakal di videoin. kan gue malu yak",tar paket gue rembes hujan kemarin dateng gue diminta unboxing depan kurir trus bakal videoin kan gue malu yak
fear,"cuman aku malu aja buat ngepublish ke orang lain , karena dia juga gk pernah publish aku",cuman aku malu buat ngepublish orang tidak pernah publish aku
fear,"lagi pusing, tapi kalo dapet dana kaget 100$ ilang ni pusingnya",pusing kalo dapet dana kaget ilang ni pusingnya
fear,ga deng beneran cemas karna pd posting dikit2 kelar sidang kan jd cemas,tidak deng cemas karna pd posting dikit kelar sidang kan jadi cemas
fear,"kan,,bangun bangun kaget",kan bangun bangun kaget
fear,ngeri ada tommy shelby ama pak tony stark,ngeri tommy shelby ama pak tony stark
fear,takut tergoda membeli pc lain,takut tergoda membeli pc
fear,kaget bgt lg mam mie trs nonton all of us are dead ada scene zombie yg lagi ngacak ngacak usus dr perutbodohnya gua tetep lanjut makan sama nonton,kaget lg mam mie trs nonton all of us are dead scene zombie ngacak ngacak usus perutbodohnya gua tetep lanjut makan sama nonton
fear,malu,malu
fear,"bisa dicipratin air kak, bagian belakang badannya aja jg gapapa, klo muka kasian takut kaget",dicipratin air kak bagian belakang badannya jg gapapa kalau muka kasian takut kaget
fear,"buat pelajaran besok2, takut annoying ato gimana haha",buat pelajaran besok takut annoying ato gimana haha
fear,twrpantau belu malu,twrpantau belu malu
fear,"prnh ga sih lo lagi iseng nyanyi nih di dpn pasangan tp ga asal nyanyi gtu, bnran nyanyi. trs pasangan lo terkesima, kaget, shock lalu blg ""lah aku baru tau trnyta suara kamu bagus"" krn literally emg ga prnh nyanyi pas lg sm pasangan, malu geys",prnh tidak lo iseng nyanyi dpn pasangan tidak asal nyanyi bnran nyanyi trs pasangan lo terkesima kaget shock lalu blg aku baru tau trnyta suara kamu bagus krn literally emg tidak prnh nyanyi pas lg sama pasangan malu geys
fear,jangan marah2 ih jadi takut di makan nih,jangan marah ih jadi takut makan
fear,maaf ya sy mau ngetik agak ngeri. hukum mati aja pak/bu . semoga ketikan sy tidak salah dan tidak berdampak negatif kpd semua orang. aamiin,maaf mau ngetik ngeri hukum mati pak bu semoga ketikan tidak salah tidak berdampak negatif kpd semua orang aamiin
fear,apapun selain romance. :) tapi kalau horror jangan yang hantu. mun takut sama hantu.,apapun romance kalau horror jangan hantu mun takut sama hantu
fear,efek efeknya itu lo yg merah merah bikin takut,efek efeknya lo merah merah bikin takut
fear,takut ga ada yg mau pembesan ama gue maybe,takut tidak mau pembesan ama gue maybe
fear,"anginnya kenceng bgt, takut :(",anginnya kenceng takut
fear,gue liat 3d mv aishite aishite kok takut ya,gue liat d mv aishite aishite takut
fear,"kalo udah 9 bulan ginituh rasanya deg degan, takut, tapi udah pengen ketemu dedek dan udah engap pen cepet cepet bisa bobo telentang dan tengkurep",kalo bulan ginituh rasanya deg degan takut pengen ketemu dedek engap pen cepet cepet bobo telentang tengkurep
fear,"tiba2 mimisan, gaktau kenapa penyebabnya dahal baik2 aja. kaget juga, udah lama gak kejadian kek ginian.",tiba mimisan gaktau penyebabnya dahal baik kaget lama tidak kejadian kek ginian
fear,"bila takde kerja sangat ni yg aku takut ni, takut tktau nak update apa dsu esok",bila takde kerja sangat ni aku takut ni takut tktau nak update apa dsu esok
fear,takut limitt,takut limitt
fear,ada nad.. barusan. tapi takut makruh kalo marah-marah ngomong kasar.,nad barusan takut makruh kalo marah marah ngomong kasar
fear,"temen gue ada yang positif takut bgt soalnya kamis sama sabtu kemaren abis ketemu, akhirnya gue ini mau swab house service. doakan y geengg",temen gue positif takut soalnya kamis sama sabtu kemaren abis ketemu akhirnya gue mau swab house service doakan y geengg
fear,sbenarnya panik juga sih,sbenarnya panik
fear,malu bingitttsssss,malu bingittss
fear,lho kirain fest hahahha :'),kirain fest hahahha
fear,anda tau ga sie rasanya lg bengong kaget anjrt,tau tidak sie rasanya lg bengong kaget anjrt
fear,agak ngeri ye,ngeri ye
fear,ga malu apa ya,tidak malu apa
fear,emm malu banget,emm malu
fear,"oknum yang ga ngerasain malu td pas presentasi, pls td kalo lu join zoom rasanya mau pindah planet..",oknum tidak ngerasain malu td pas presentasi pls td kalo lu join zoom rasanya mau pindah planet
fear,berita palsu jangan sebar! tindakan tegas akan diambil,berita palsu jangan sebar tindakan tegas diambil
fear,"jangan lupa ngingetin ayang buat napas, takut lupa malah repot",jangan lupa ngingetin ayang buat napas takut lupa malah repot
fear,"di urut dulu ke tukang urut, takut salah urat",urut dulu tukang urut takut salah urat
